Radius(in miles),Latitude,Longitude
25.00,42.382870,-72.895145
25.00,42.358544,-71.917362
25.00,42.468045,-70.928593
25.00,41.787723,-70.291389
10.00,41.286046,-70.099128
10.00,41.401541,-70.648438
10.00,41.599018,-70.934090
10.00,41.818408,-71.103945
10.00,42.012571,-70.840273
10.00,42.585466,-72.403497
10.00,42.090070,-71.219301
5.00,42.127766,-73.375368
5.00,42.114520,-72.416598
5.00,42.089051,-71.495118
5.00,42.232585,-71.393495
5.00,42.624865,-71.471772
5.00,41.801007,-70.835938
